phenocode	phenotype	category	num_cases	num_controls	path_bucket	path_https
AB1_VIRAL_HEMOR_FEVER_NOS	Viral haemorrhagic fevers, not elsewhere classified/unspecified	I Certain infectious and parasitic diseases (AB1_)	2709	450368	gs://finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAL_HEMOR_FEVER_NOS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAL_HEMOR_FEVER_NOS.gz
AB1_VIRAL_HEPATITIS	Viral hepatitis	I Certain infectious and parasitic diseases (AB1_)	2519	451214	gs://finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAL_HEPATITIS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAL_HEPATITIS.gz
AB1_VIRAL_INOTHER	Viral agents as the cause of diseases classified to other chapters	I Certain infectious and parasitic diseases (AB1_)	645	450562	gs://finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAL_INOTHER.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAL_INOTHER.gz
AB1_VIRAL_MENINGITIS	Viral meningitis	I Certain infectious and parasitic diseases (AB1_)	1274	451138	gs://finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAL_MENINGITIS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAL_MENINGITIS.gz
AB1_VIRAL_NOS	Other viral diseases, not elsewhere classified	I Certain infectious and parasitic diseases (AB1_)	7371	441039	gs://finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAL_NOS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAL_NOS.gz
AB1_VIRAL_OTHER_INTEST_INFECTIONS	Viral and other specified intestinal infections	I Certain infectious and parasitic diseases (AB1_)	9801	403431	gs://finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAL_OTHER_INTEST_INFECTIONS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAL_OTHER_INTEST_INFECTIONS.gz
AB1_VIRAL_SKIN_MUCOUS_MEMBRANE	Viral infections characterized by skin and mucous membrane lesions	I Certain infectious and parasitic diseases (AB1_)	17861	435872	gs://finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAL_SKIN_MUCOUS_MEMBRANE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAL_SKIN_MUCOUS_MEMBRANE.gz
AB1_VIRAL_SKIN_NOS	Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified	I Certain infectious and parasitic diseases (AB1_)	1287	435872	gs://finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAL_SKIN_NOS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAL_SKIN_NOS.gz
AB1_VIRAL_WARTS	Viral warts	I Certain infectious and parasitic diseases (AB1_)	3644	435872	gs://finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAL_WARTS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAL_WARTS.gz
AB1_VIRAN_CNS_INFECTIONS_NOS	Viral infections of central nervous system, not elsewhere classified/unspecified	I Certain infectious and parasitic diseases (AB1_)	375	451138	gs://finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAN_CNS_INFECTIONS_NOS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AB1_VIRAN_CNS_INFECTIONS_NOS.gz
AB1_WHOOPCOUGH	Whooping cough	I Certain infectious and parasitic diseases (AB1_)	199	399149	gs://finngen-public-data-r11/summary_stats/finngen_R11_AB1_WHOOPCOUGH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AB1_WHOOPCOUGH.gz
AB1_ZOONOTIC_BACTERIAL	Certain zoonotic bacterial diseases	I Certain infectious and parasitic diseases (AB1_)	570	453163	gs://finngen-public-data-r11/summary_stats/finngen_R11_AB1_ZOONOTIC_BACTERIAL.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AB1_ZOONOTIC_BACTERIAL.gz
AB1_ZOSTER	Zoster [herpes zoster]	I Certain infectious and parasitic diseases (AB1_)	6268	435872	gs://finngen-public-data-r11/summary_stats/finngen_R11_AB1_ZOSTER.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AB1_ZOSTER.gz
ABDOM_HERNIA	Hernia of abdominal wall	XI Diseases of the digestive system (K11_)	18835	434898	gs://finngen-public-data-r11/summary_stats/finngen_R11_ABDOM_HERNIA.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ABDOM_HERNIA.gz
ABDOM_HERNIA_POSTOP	Hernia of abdominal wall, postoperative	XI Diseases of the digestive system (K11_)	7161	255273	gs://finngen-public-data-r11/summary_stats/finngen_R11_ABDOM_HERNIA_POSTOP.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ABDOM_HERNIA_POSTOP.gz
ABPA	Allergic bronchopulmonary aspergillosis (ABPA)	COPD and related endpoints	109	166614	gs://finngen-public-data-r11/summary_stats/finngen_R11_ABPA.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ABPA.gz
ACUTE_DRUGADVERS_INTERSTITIAL_LUNG_DISORD	Acute drug-induced interstitial lung disorder	X Diseases of the respiratory system (J10_)	227	453506	gs://finngen-public-data-r11/summary_stats/finngen_R11_ACUTE_DRUGADVERS_INTERSTITIAL_LUNG_DISORD.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ACUTE_DRUGADVERS_INTERSTITIAL_LUNG_DISORD.gz
AD_AM_EXMORE	Alzheimer’s disease (Atypical or mixed) (more control exclusions)	Neurological endpoints	2700	199505	gs://finngen-public-data-r11/summary_stats/finngen_R11_AD_AM_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AD_AM_EXMORE.gz
AD_EO_EXMORE	Alzheimer’s disease (Early onset) (more control exclusions)	Neurological endpoints	1573	199505	gs://finngen-public-data-r11/summary_stats/finngen_R11_AD_EO_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AD_EO_EXMORE.gz
AD_LO_EXMORE	Alzheimer’s disease (Late onset) (more control exclusions)	Neurological endpoints	8241	199505	gs://finngen-public-data-r11/summary_stats/finngen_R11_AD_LO_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AD_LO_EXMORE.gz
AD_U_EXMORE	Alzheimer’s disease (undefined) (more control exclusions)	Neurological endpoints	455	199505	gs://finngen-public-data-r11/summary_stats/finngen_R11_AD_U_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AD_U_EXMORE.gz
ALCODELIRIUM	Alcohol withdrawal state with delirium 	V Mental and behavioural disorders (F5_)	2376	451357	gs://finngen-public-data-r11/summary_stats/finngen_R11_ALCODELIRIUM.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ALCODELIRIUM.gz
ALCOHOLACUTE10	Acute alcohol intoxication	Alcohol related diseases	7829	444506	gs://finngen-public-data-r11/summary_stats/finngen_R11_ALCOHOLACUTE10.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ALCOHOLACUTE10.gz
ALCOPANCACU	Alcohol-induced acute pancreatitis	Alcohol related diseases	1144	452589	gs://finngen-public-data-r11/summary_stats/finngen_R11_ALCOPANCACU.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ALCOPANCACU.gz
ALCOPANCCHRON	Alcohol-induced chronic pancreatitis	Alcohol related diseases	2158	451575	gs://finngen-public-data-r11/summary_stats/finngen_R11_ALCOPANCCHRON.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ALCOPANCCHRON.gz
ALCO_PRESCRIPTION	Use of disulfiram, acamprosate or naltrexone	Alcohol related diseases	3169	450564	gs://finngen-public-data-r11/summary_stats/finngen_R11_ALCO_PRESCRIPTION.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ALCO_PRESCRIPTION.gz
ALLERGIC_CONTACT_DERMA_DRUGS_CONTACT_W_SKIN	Allergic contact dermatitis due to drugs in contact with skin	XII Diseases of the skin and subcutaneous tissue (L12_)	707	453026	gs://finngen-public-data-r11/summary_stats/finngen_R11_ALLERGIC_CONTACT_DERMA_DRUGS_CONTACT_W_SKIN.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ALLERGIC_CONTACT_DERMA_DRUGS_CONTACT_W_SKIN.gz
ALLERG_ASTHMA	Allergic asthma (mode)	Asthma and related endpoints	11867	248261	gs://finngen-public-data-r11/summary_stats/finngen_R11_ALLERG_ASTHMA.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ALLERG_ASTHMA.gz
ALLERG_RHINITIS	Allergic rhinitis	Comorbidities of Asthma	13846	430927	gs://finngen-public-data-r11/summary_stats/finngen_R11_ALLERG_RHINITIS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ALLERG_RHINITIS.gz
AMN2	Transient global amnesia	Neurological endpoints	2940	429522	gs://finngen-public-data-r11/summary_stats/finngen_R11_AMN2.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AMN2.gz
ANAPH_SHOCK_ADVER_EFFECT_CORRE_DRUG_MEDICAM_PROPE_ADMINISTE	Anaphylactic shock due to adverse effect of correct drug or medication properly administered	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	368	453365	gs://finngen-public-data-r11/summary_stats/finngen_R11_ANAPH_SHOCK_ADVER_EFFECT_CORRE_DRUG_MEDICAM_PROPE_ADMINISTE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ANAPH_SHOCK_ADVER_EFFECT_CORRE_DRUG_MEDICAM_PROPE_ADMINISTE.gz
ANOSMIA	Anosmia	Comorbidities of Neurological endpoints	901	104642	gs://finngen-public-data-r11/summary_stats/finngen_R11_ANOSMIA.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ANOSMIA.gz
ANTIDEPRESSANTS	Depression medications	Comorbidities of Neurological endpoints	131176	104642	gs://finngen-public-data-r11/summary_stats/finngen_R11_ANTIDEPRESSANTS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ANTIDEPRESSANTS.gz
APPENDACUT_COMPLIC	Acute appendicitis, with complications	XI Diseases of the digestive system (K11_)	8104	415845	gs://finngen-public-data-r11/summary_stats/finngen_R11_APPENDACUT_COMPLIC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_APPENDACUT_COMPLIC.gz
APPENDACUT_NOCOMPLIC	Acute appendicitis, no complications	XI Diseases of the digestive system (K11_)	27076	415845	gs://finngen-public-data-r11/summary_stats/finngen_R11_APPENDACUT_NOCOMPLIC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_APPENDACUT_NOCOMPLIC.gz
ARTHRO_SPEC	Other specific arthropathies	Rheuma endpoints	748	341375	gs://finngen-public-data-r11/summary_stats/finngen_R11_ARTHRO_SPEC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ARTHRO_SPEC.gz
ARTRHO_POSTDYSENTERIC	Postdysenteric arthropathy	Rheuma endpoints	311	451118	gs://finngen-public-data-r11/summary_stats/finngen_R11_ARTRHO_POSTDYSENTERIC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ARTRHO_POSTDYSENTERIC.gz
ASTHMA_ACUTE_RESPIRATORY_INFECTIONS	Asthma-related acute respiratory infections	Asthma and related endpoints	19980	401589	gs://finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_ACUTE_RESPIRATORY_INFECTIONS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_ACUTE_RESPIRATORY_INFECTIONS.gz
ASTHMA_ALLERG	Asthma and allergy	Asthma and related endpoints	6014	245664	gs://finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_ALLERG.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_ALLERG.gz
ASTHMA_CHILD_EXMORE	Childhood asthma (age<16) (more control exclusions)	Asthma and related endpoints	7537	238922	gs://finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_CHILD_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_CHILD_EXMORE.gz
ASTHMA_EOSINOPHIL_SUGG	Suggestive for eosinophilic asthma	Comorbidities of Asthma	3104	401589	gs://finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_EOSINOPHIL_SUGG.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_EOSINOPHIL_SUGG.gz
ASTHMA_INFECTIONS	Asthma-related infections	Asthma and related endpoints	27242	401589	gs://finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_INFECTIONS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_INFECTIONS.gz
ASTHMA_MIXED_EXMORE	Asthma mixed form (mode) (more control exclusions)	Asthma and related endpoints	2155	238922	gs://finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_MIXED_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_MIXED_EXMORE.gz
ASTHMA_NAS	Asthma, unspecified (mode)	Asthma and related endpoints	27012	248261	gs://finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_NAS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_NAS.gz
ASTHMA_OBESITY	Obesity related asthma	Comorbidities of Asthma	13159	401589	gs://finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_OBESITY.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_OBESITY.gz
ASTHMA_OPPORTUNIST_INFECTIONS	Asthma and opportunity respiratory infection	Asthma and related endpoints	1398	401589	gs://finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_OPPORTUNIST_INFECTIONS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_OPPORTUNIST_INFECTIONS.gz
ASTHMA_PNEUMONIA	Asthma-related pneumonia	Asthma and related endpoints	14763	401589	gs://finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_PNEUMONIA.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_ASTHMA_PNEUMONIA.gz
AUD	Alcohol use disorder, ICD-based	V Mental and behavioural disorders (F5_)	18695	435038	gs://finngen-public-data-r11/summary_stats/finngen_R11_AUD.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AUD.gz
AUD_SWEDISH	Alcohol use disorder, Swedish definition	Alcohol related diseases	26149	427584	gs://finngen-public-data-r11/summary_stats/finngen_R11_AUD_SWEDISH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AUD_SWEDISH.gz
AUTOHEP	Autoimmune hepatitis	XI Diseases of the digestive system (K11_)	230	338286	gs://finngen-public-data-r11/summary_stats/finngen_R11_AUTOHEP.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AUTOHEP.gz
AUTOIMMUNE	Autoimmune diseases	Diseases marked as autimmune origin	115447	338286	gs://finngen-public-data-r11/summary_stats/finngen_R11_AUTOIMMUNE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AUTOIMMUNE.gz
AUTOIMMUNE_HYPERTHYROIDISM	Autoimmune hyperthyroidism	IV Endocrine, nutritional and metabolic diseases (E4_)	2190	336787	gs://finngen-public-data-r11/summary_stats/finngen_R11_AUTOIMMUNE_HYPERTHYROIDISM.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AUTOIMMUNE_HYPERTHYROIDISM.gz
AUTOIMMUNE_NONTHYROID	Autoimmune diseases excluding thyroid diseases	Diseases marked as autimmune origin	63967	337247	gs://finngen-public-data-r11/summary_stats/finngen_R11_AUTOIMMUNE_NONTHYROID.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AUTOIMMUNE_NONTHYROID.gz
AUTOIMMUNE_NONTHYROID_STRICT	Autoimmune diseases excluding thyroid diseases, strict definition	Diseases marked as autimmune origin	62294	331969	gs://finngen-public-data-r11/summary_stats/finngen_R11_AUTOIMMUNE_NONTHYROID_STRICT.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_AUTOIMMUNE_NONTHYROID_STRICT.gz
BACT_INTEST_INFECTION_NOS	Other specified/unspecified bacterial intestinal infections	I Certain infectious and parasitic diseases (AB1_)	2130	446913	gs://finngen-public-data-r11/summary_stats/finngen_R11_BACT_INTEST_INFECTION_NOS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_BACT_INTEST_INFECTION_NOS.gz
BLEEDING	Bleeding	Miscellaneous, not yet classified endpoints	43764	409969	gs://finngen-public-data-r11/summary_stats/finngen_R11_BLEEDING.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_BLEEDING.gz
BMI_IRN	Body-mass index, inverse-rank normalized	Quantitative endpoints	321672	0	gs://finngen-public-data-r11/summary_stats/finngen_R11_BMI_IRN.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_BMI_IRN.gz
BRONCHITIS	Bronchitis	Asthma and related endpoints	69104	384629	gs://finngen-public-data-r11/summary_stats/finngen_R11_BRONCHITIS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_BRONCHITIS.gz
BRUXISM	Bruxism	Dental endpoints	591	453142	gs://finngen-public-data-r11/summary_stats/finngen_R11_BRUXISM.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_BRUXISM.gz
C3_ADRENAL_GLAND_EXALLC	Malignant neoplasm of adrenal gland (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	120	345118	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_ADRENAL_GLAND_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_ADRENAL_GLAND_EXALLC.gz
C3_ALL_EXALLC	Acute lymphocytic leukaemia (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	214	345117	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_ALL_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_ALL_EXALLC.gz
C3_AML_EXALLC	Acute myeloid leukaemia (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	321	345117	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_AML_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_AML_EXALLC.gz
C3_ANUS_ANALCANAL_EXALLC	Malignant neoplasm of anus and anal canal (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	134	345118	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_ANUS_ANALCANAL_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_ANUS_ANALCANAL_EXALLC.gz
C3_ASTROCYTOMA_EXALLC	Brain astrocytoma (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	130	345118	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_ASTROCYTOMA_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_ASTROCYTOMA_EXALLC.gz
C3_BASAL_CELL_CARCINOMA_EXALLC	Basal cell carcinoma (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	23424	345118	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_BASAL_CELL_CARCINOMA_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_BASAL_CELL_CARCINOMA_EXALLC.gz
C3_BASAL_CELL_CARCINOMA_INCLAVO_EXALLC	Basal cell carcinoma, including avohilmo (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	23936	344784	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_BASAL_CELL_CARCINOMA_INCLAVO_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_BASAL_CELL_CARCINOMA_INCLAVO_EXALLC.gz
C3_BILIARY_GALLBLADDER_EXALLC	Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	1464	345118	gs://finngen-public-data-r11/summary_stats/finngen_R11_C3_BILIARY_GALLBLADDER_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_C3_BILIARY_GALLBLADDER_EXALLC.gz
